mid,title,rating,rank,type,genre,rdate,language,cover,description,trailer,released,year
145,Beck,8.67,56,manga,"[""Comedy"", ""Drama"", ""Romance"", ""Slice of Life""]","Feb  17, 2000 to Jun  5, 2008","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/171795.jpg,"Yukio ""Koyuki"" Tanaka wasted away his middle school days listening to Japanese pop music and apathetically trudging through life—until a casual run-in with the enigmatic guitarist Ryuusuke ""Ray"" Minami. Through this encounter, Koyuki realizes what he has been missing all this time as Ray introduces him to western rock music and jumpstarts his desire to play guitar.  Although various struggles plague his path to rock fame, Koyuki refuses to abandon the passion that gave his life purpose, balancing it together with school, work, and friends. Beck tells the story of the love and trial that accompanies pursuing a professional career in music as Koyuki and Ray work toward realizing the guitarist's dream of the ultimate band.  [Written by MAL Rewrite]",Null,TRUE,"Feb  17, 2000 to Jun  5, 2008"
149,Blame!,8.31,254,manga,"[""Action"", ""Drama"", ""Horror"", ""Sci-Fi""]","Jan  25, 1997 to Jul  25, 2003","[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/174389.jpg,"In an enormous steel labyrinth riddled with horrifying creatures, humanity is forced to isolate itself in small enclaves while living in constant fear of its annihilation. In this dystopia, only a strange young man known as Killy is brave enough to traverse its unforgiving territories.   Possessing superhuman strength and a rare Graviton Beam Emitter, Killy fights off bloodthirsty beasts and other fiendish forces in his desperate search for a human with the Net Terminal Gene—genetic information that holds the potential to restore the corrupt world.   The dark world of Blame! follows Killy as he meets new people, sheds more blood, and draws closer to finding the Net Terminal Gene. Through these exploits, the true nature of the world is slowly pieced together.  [Written by MAL Rewrite]",Null,TRUE,"Jan  25, 1997 to Jul  25, 2003"
152,Boys Be...,6.51,12682,manga,"[""Comedy"", ""Drama"", ""Romance""]","Jul  24, 1991 to Oct  30, 1996","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/183366.jpg,An anthology of stories about ordinary high school guys and their relationships...or lack thereof. Boys Be... takes a look at the trials of love and loss from a refreshing point of view and often adds interesting insight into what a relationship is like from an average guys point of view!  (Source: Tokyopop),Null,TRUE,"Jul  24, 1991 to Oct  30, 1996"
153,Boys Be... 2nd Season,6.97,7885,manga,"[""Comedy"", ""Drama"", ""Romance""]","Nov  6, 1996 to Feb  23, 2000","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/169855.jpg,,Null,TRUE,"Nov  6, 1996 to Feb  23, 2000"
155,Brain Powerd,6.29,13889,manga,"[""Adventure"", ""Drama"", ""Sci-Fi""]","Nov  26, 1997 to Oct  26, 2000","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/76769.jpg,"The discovery of an alien organic vessel submerged in the ocean reveals a plot to unleash planetary destruction... A collective of evil scientists called the Reclaimers works to hasten mankind's extinction. As one of Earth's defenders, Hime Utsumiya fights on a team of mecha called Brain Powered's to combat them. Unfortunately the Reclaimers also have these mecha and mankind's fate hangs in the balance.  (Source: Tokyopop)",Null,TRUE,"Nov  26, 1997 to Oct  26, 2000"
156,Sennen no Yuki,7.62,1845,manga,"[""Comedy"", ""Drama"", ""Romance"", ""Supernatural""]","Nov  24, 2000 to Dec  10, 2013","[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/143101.jpg,"Chiyuki Matsuoka's given name literally means ""thousand snow,"" and it embodies her parents' wish for her to witness the first snowfall of the year perennially. This wish is exceedingly optimistic due to Chiyuki's heart condition, which increases the risk of seizures and decreases her life expectancy. The doctor who presided over her birth said she would be lucky to live 15 years.  Chiyuki is 17 years old when she meets the unlikely vampire Touya Kanou. He claims to hate blood, and he refuses to find a human partner with whom to share the rest of his life. Touya is 18 now, but if he took blood continually from a partner, then they both might live to be a thousand years old.   Chiyuki immediately volunteers to be Touya's partner, but he shoves her away in disgust, inadvertently learning of her poor health when she starts to spasm. Touya treats Chiyuki more kindly after that, but still refuses to drink her blood. She begins to suspect that there is a different reason why he keeps turning her down, but will she live long enough to discover the truth?  [Written by MAL Rewrite]   Included one-shot: Volume 1: Isshunkan no Romance (A Romance of One Moment)",Null,TRUE,"Nov  24, 2000 to Dec  10, 2013"
157,Imadoki!,7.57,2115,manga,"[""Comedy"", ""Drama"", ""Romance""]",May  2000 to Jul  2001,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/82696.jpg,"For Tanpopo Yamazaki, life at the elitist Meio Academy seems way out of her league. The daughters of wealthy families snub her, other students make light of the fact that she actually tested into Meio instead of relying on family connections, and the cute boy she saw tending a dandelion the day before wouldn't even acknowledge her existence. Hoping to make friends and have some fun, Tanpopo starts up a gardening committee, but will this help her survive in a school where superficiality and nepotism reign supreme?   (Source: Viz)",Null,TRUE,May  2000 to Jul  2001
158,Ghost Hunt,8.25,320,manga,"[""Drama"", ""Horror"", ""Mystery"", ""Romance"", ""Supernatural""]","Dec  6, 1997 to Sep  30, 2010","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/181311.jpg,"The decrepit building was condemned long ago, but every time the owners try to tear it down, ""accidents"" start to happen-people get hurt, sometimes even killed. Mai Taniyama and her classmates have heard the rumors that the creepy old high school is haunted-possibly by ghosts from the Second World War. So one rainy day they gather at the told school to tell ghost stories, hoping to attract one of the suspected spirits.  No ghosts materialize, but Mai and her friends do meet Kazuya Shibuya, the handsome young owner of Shibuya Psychic Research, who's been hired to investigate paranormal activity at the school. Also at the scene are an exorcist, a Buddhist monk, a woman who can speak with the dead, and an outspoken Shinto priestess. Surely one of them will have the talents to solve this mystery!  (Source: Del Rey Manga)",Null,TRUE,"Dec  6, 1997 to Sep  30, 2010"
159,Brave Story: Shinsetsu,6.8,9787,manga,"[""Action"", ""Fantasy""]","Apr  9, 2004 to May  9, 2008","[""Japanese""]",https://cdn.myanimelist.net/images/manga/4/251324.jpg,"Wataru Mitani's life was as ordinary as any other until he found the new transfer student to his school battling a giant monster in his neighborhood. In search of clues to this, he finds a door to a world called Vision, a fantasy world where magic exists. When Wataru’s life starts to crumble around him, he embarks on a journey beyond the door to change the fate that has befallen his family.   (Source: Tokyopop)",Null,TRUE,"Apr  9, 2004 to May  9, 2008"
160,School Rumble,7.98,717,manga,"[""Comedy"", ""Romance""]","Oct  23, 2002 to Jul  23, 2008","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/5267.jpg,"Second-year student Tsukamoto Tenma learns that her secret crush, Karasuma Oji, will be transferring to a school in America. In a last-ditch effort to reveal her love to him, she writes a long (but anonymous) love letter. When Karasuma ends up postponing his transfer for another year, Tenma realizes she has to tell him how she feels before time runs out again. But her extreme nervousness around him prompts her to try and set up all sorts of schemes to get close to him and let him know, without actually coming out and saying it. Meanwhile, unknown to Tenma, the school delinquent, Harima Kenji, has the biggest crush on her, as well as the same anxieties about being direct. Around this love triangle of clueless people are a few of Tenma's friends, and her younger (but older looking, more mature, and more popular) sister, Yakumo.  (Source: ANN)",Null,TRUE,"Oct  23, 2002 to Jul  23, 2008"
161,Brigadoon: Marin to Melan,6.64,11518,manga,"[""Action"", ""Comedy"", ""Sci-Fi""]",2000 to  2001,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/200076.jpg,"Imagine waking up one day to find that the sky around has been engulfed by an unidentifiable mechanical presence. Imagine that this new sky opens up and releases a Monomakia, a living weapon, whose sole purpose is to end your life. That's exactly what happens to 13-year-old Marin Asagi, an orphaned girl living in an alternate version of Tokyo in the 1970's. Young Marin's only chance to survive rests with Melan Blue, the Gun-Swordsman, who is destined to protect her. With arms made of weapons, the power of flight, and retractable body armor, Melan is a powerful bodyguard indeed.  Who is sending the Monamakia? Why do they want Marin dead? Who sent Melan to protect her? What is the secret of Brigadoon? With her new protector by her side Marin sets out across two worlds to discover the answers.  (Source: MU)",Null,TRUE,2000 to  2001
163,Kimi ni shika Kikoenai,7.32,3909,manga,[],Dec  2003,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/1288.jpg,"A volume featuring two short stories. Calling You—A lonely pair of high school students begin to psychically communicate through the “cell phones in their heads.” Their connection grows, and they discover that they’re not only separated by distance, but by time, as well. Kids—a story about high school bullying and abuse.  Note: Kiyohara Hiro also did a manga based on the same story.  (Source: MU)",Null,TRUE,Dec  2003
164,Nousatsu Junkie,7.96,751,manga,"[""Comedy"", ""Romance""]","Oct  4, 2003 to Nov  20, 2008","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/170561.jpg,"Naka is an aspiring young model with a problem: her face tenses up into a terrifying spectacle whenever she gets nervous on photo shoots! Naka's rival is Umi, the hottest model at their agency. But Naka soon discovers Umi's secret—and hilarity ensues behind the cameras!  (Source: TokyoPop)  Included one-shots: Volume 6: Nozoite Mitakute Shikatanai (Peeping) Volume 11: Kaeru ga Iku Taiwan na Hibi",Null,TRUE,"Oct  4, 2003 to Nov  20, 2008"
165,Cherry Juice,7.25,4584,manga,"[""Comedy"", ""Romance""]","Jun  3, 2004 to Mar  17, 2006","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/164439.jpg,"In this awkward love-triangle between two step- siblings, -Otome and Minami- and a best friend, Amane, the three are trapped in a web of love. After getting along for five years, Otome and Minami's peaceful relationship takes a turn in the wrong direction when Amane confesses his love to Otome. What will Otome do?  (Source: TokyoPop)",Null,TRUE,"Jun  3, 2004 to Mar  17, 2006"
167,Chronicles of the Cursed Sword,7.01,7429,manga,"[""Action"", ""Adventure"", ""Drama"", ""Fantasy""]",1999 to  2009,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/678.jpg,"Rey Yan was an orphan with no home, no skills, and no purpose. But when he comes upon the PaSa sword, a cursed blade made from the bones of the demon king, he suddenly finds himself with the power to be a great hero. The sword's creator is the evil Shiyan, the royal vizier who needs the sword to assist him in releasing his ancestor, the demon king. (Source: Tokyopop)",Null,TRUE,1999 to  2009
168,Chrono Code,,14929,manga,"[""Action"", ""Adventure"", ""Fantasy"", ""Sci-Fi""]","Jul  12, 2005 to Oct  11, 2005","[""Japanese""]",https://cdn.myanimelist.net/images/manga/5/753.jpg,"Three people cross time and space to find each other, and to try to change destiny. But with a powerful satellite, a secret code and the future police out hunting, one girl with amnesia, who may be the key to everything, must discover the true nature of her past... and her friends.  (Source: Tokyopop)",Null,TRUE,"Jul  12, 2005 to Oct  11, 2005"
169,Comic Party,6.88,8976,manga,[],Jan  2001 to Mar  2005,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/5/755.jpg,"The plot centers on Kazuki Sendo, whose passion and talent for painting and drawing propels him into the world of doujinshi (underground comics). Soon, Kazuki's everyday life is consumed by the fanboy life and his girlfriend is beginning to have some serious doubts about him... Sure, his new career as a struggling artist has begun, but at what cost to his friends and family? (Source: Tokyopop)",Null,TRUE,Jan  2001 to Mar  2005
170,Mondaiteiki Sakuhinshu,7.71,1456,manga,"[""Drama"", ""Romance""]",2000 to  2002,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/11131.jpg,"Confidential Confessions is a shocking new manga series that deals with many of the hard-hitting issues that teens face today. Using emotionally moving story lines and multi-dimensional characters, each groundbreaking volume tackles such topics as teen prostitution, rape, HIV, stalkers, suicide, and sexual harassment.   (Source: Tokyopop)",Null,TRUE,2000 to  2002
172,Corrector Yui,6.4,13374,manga,"[""Comedy"", ""Fantasy"", ""Sci-Fi""]",Apr  1999 to Dec  1999,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/178097.jpg,"In the year 2020, computers are everywhere. From digital teachers to cars that drive themselves, computers are an integral part of everyone's lives—everyone's, that is, except Yui Kasuga's. The 14-year-old daydreamer can't tell a Pentium chip from a Dorito! Very shortly, she will be called on to save the world from the mother of all computer viruses... and she can't even be bothered to stay awake in class!  (Source: MU)",Null,TRUE,Apr  1999 to Dec  1999
173,Cowboy Bebop,7.16,5569,manga,"[""Action"", ""Adventure"", ""Comedy"", ""Sci-Fi""]","Apr  8, 1999 to Apr  10, 2000","[""Japanese""]",https://cdn.myanimelist.net/images/manga/5/166652.jpg,"Spike, Jet, Faye and Ed—cowboys on the new frontier. Together this band of interplanetary bounty hunters takes on the jobs that anyone in their right mind would turn down.   (Source: Tokyopop)",Null,TRUE,"Apr  8, 1999 to Apr  10, 2000"
174,Shooting Star Bebop: Cowboy Bebop,6.75,10326,manga,"[""Action"", ""Adventure"", ""Comedy"", ""Sci-Fi""]","May  1, 1998 to Oct  10, 1998","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/176770.jpg,"Kai Lucas hires the Bebop crew to find his mischievous doppelganger, but the bounty goes bust and Spike and Jet once again find themselves broke - and hungry. And to add to their woes, Spike ends up mysteriously on the police's most wanted list, either the butt of a joke or the victim of a severe computer glitch. But what's worse, being targeted by every bounty hunter in the solar system, or taking on a kid-genius, a genius puppy and a genus: fatale, species: femme as part of the crew. Well, if Scorpion or the Dragon Head Family doesn't kill them, the extra mouths to feed certainly will.  (Source: Tokyopop)",Null,TRUE,"May  1, 1998 to Oct  10, 1998"
175,Touhou Sangetsusei: Eastern and Little Nature Deity,7.02,7280,manga,"[""Comedy"", ""Fantasy""]","Mar  26, 2005 to Mar  25, 2006","[""Japanese""]",https://cdn.myanimelist.net/images/manga/4/6687.jpg,"Fairies in the hidden land of Gensokyo are natural pranksters and love to play tricks on humans and youkai alike. This fact is especially apparent for three fairies: Sunny Milk, Luna Child, and Star Sapphire. Having unique abilities that make them more powerful than the average fairy, they do almost anything they can to get a laugh out of their ""victims."" However, considering that fairies are known as one of the weakest creatures around, their pranks are usually harmless. Even so, the rowdy trio's mischief is more than enough to bring trouble to anyone's day!  [Written by MAL Rewrite]",Null,TRUE,"Mar  26, 2005 to Mar  25, 2006"
176,Chocotto Sister,7.14,5807,manga,"[""Comedy"", ""Romance"", ""Slice of Life"", ""Ecchi""]","Dec  19, 2003 to Apr  27, 2007","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/752.jpg,"Haruma Kawagoe is an only child. A long time ago, at Christmastime, his mother miscarried the child that was to have been his baby sister. That night, young Haruma knelt down and offered up an earnest prayer: ""Please make my mother well again, and please give me a little sister."" Years have passed, and Haruma has nearly forgotten his prayer. But Santa hasn't.... one Christmas, when Haruma is least expecting it, he gets an unusual present - his sister. (Source:ANN)",Null,TRUE,"Dec  19, 2003 to Apr  27, 2007"
177,Tsuiteru Kanojo,6.98,7826,manga,"[""Comedy"", ""Drama"", ""Romance"", ""Supernatural"", ""Ecchi""]","Aug  9, 2004 to Jun  9, 2005","[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/167457.jpg,"Have you ever lost anything that was so precious to you, that if it were gone you wouldn't know what to do? For Otokawa Natsuru, that item is a keychain. Hearing from Kazama Miori, a fellow student with renowned psychic powers, that taking something precious can help with relationships, Natsuru takes her keychain on a date with childhood friend Yanagi Eitaro. But somewhere along the date, her precious keychain is lost...  (Source: MU)",Null,TRUE,"Aug  9, 2004 to Jun  9, 2005"
179,Color,7.2,,manga,"[""Boys Love"", ""Romance"", ""Erotica""]",Feb  1999,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/30585.jpg,"When art student Takashiro Tsuda chose to show his painting, Color, in a gallery exhibition, he never dreamed that an uncannily similar painting would hang next to his – with the same title, even. Works of art come from the deepest depths of an artist’s soul, so how can anyone else be expressing themselves so much like Takashiro? Filled with a yearning to find his artistic soulmate, Takashiro goes off to art school in Tokyo and meets classmate Sakae Fujiwara. Soon, Takashiro learns that this is the artist he’s been searching for – the one who created a Color so much like his own – but Sakae is a guy! Can such a profound connection between two people transcend gender and become something more?  (Source: Dokidoki)",Null,TRUE,Feb  1999
182,Zombie Hunter,6.79,9939,manga,"[""Action"", ""Horror""]",1999 to  2000,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/12307.jpg,"Unknown to the world aliens have begun to invade people's bodies. A young race car pilot named Toshio was won by a mysterious organization for a ""test"" for money. That test turned out to be a hellish training to become a Zombie Hunter. However, Toshio decided to return to a normal life but soon face the harsh reality of a Zombie Hunter. Surrounded by shallow figures and aliens Toshio accepts his new life as a Zombie Hunter ...  (Source: MU)",Null,TRUE,1999 to  2000
188,Kindan no Koi de Ikou,7.82,1070,manga,"[""Drama"", ""Fantasy"", ""Romance""]",2001 to  2005,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/5/5717.jpg,Hisako is saved by a beautiful wolf that turns into an even more beautiful man...but can a relationship like this work!? The continuation of the story of Hisako and Yato seen in Kindan no Koi wo Shiyou and Zoku Kindan no Koi wo Shiyou!  (Source: ShojoMagic),Null,TRUE,2001 to  2005
190,Juunikyuu de Tsukamaete,7.4,3215,manga,"[""Action"", ""Fantasy"", ""Mystery"", ""Romance"", ""Supernatural""]","Mar  3, 2001 to Dec  3, 2002","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/801.jpg,"In recent times, a mysterious private investigator under the name of ""Spica"" has been solving crimes before the police arrive, leaving only a star mark nearby to indicate her involvement. The true identity of this rising star is Lili Hoshizawa, an energetic 13-year-old girl who enjoys solving mysteries, athletic activities, and running her mother's fortune-telling business, ""Fortune Teller Spica."" Using her knowledge of astrology, Lili reads clients' horoscopes by day and catches criminals by night!  But Lili soon finds that her carefree, crime-solving adventures will need some more caution when her childhood friend Hiromi Oikawa returns from America and is suspicious of her and Spica. His extensive studies in criminal psychology seems to have helped him in solving mysteries—rivaling Lili's astrology and crime-solving skills. But this zodiac detective has no time to worry about a possible rival, for there are many cases and mysteries out there that she must solve in the name of the star!  [Written by MAL Rewrite]",Null,TRUE,"Mar  3, 2001 to Dec  3, 2002"
191,Zipang,7.6,1955,manga,"[""Action"", ""Drama"", ""Sci-Fi""]","Jul  27, 2000 to Nov  5, 2009","[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/209661.jpg,"In the year 200X, a Japanese fleet consisting of 3 vessels leave on a mission to South America. After encountering a storm, the ship JDS Mirai find themselves without their escorts and in 1942, traveling towards the island of Midway to face the American fleet in one of largest battles in naval history. The crew of Mirai must decide whether or not to change the course of history by involving itself in WWII.  (Source: MU)",Null,TRUE,"Jul  27, 2000 to Nov  5, 2009"
194,Mai,6.75,10327,manga,"[""Action"", ""Supernatural""]",1985 to  1986,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/76699.jpg,"Mai is silly, giggly, and flirtatious - just like any other cute fourteen-year-old girl. As far as Mai is concerned, her telekinetic abilities are just good for practical jokes. But when the secret organization known as the Wisdom Alliance tries to exploit her as a weapon to enslave the world, her father puts his life on the line to protect her. And Mai soon learns the hard way that her powers are no joke, but capable of unbelievable, deadly force!  (Source: VIZ Media)",Null,TRUE,1985 to  1986
196,Zeus,6.24,14080,manga,"[""Action"", ""Boys Love"", ""Fantasy""]",Oct  1997 to Sep  1998,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/23202.jpg,"Kira Yuuki is a 15 year old boy whose only wish is to be a normal teenager. Despite what he wants, he isn't really human at all -- he's a Lemora Saramanda. There's a strange symbol on his palm, testimony to what his is. Inaba and Yukia are two of the Kira's closest friends. However, because he is a special type of his species, Kira is wanted by others for the power he can bring. The mysterious Rosen Kroitz Secret Society seems to know a great deal about the Saramanda, keeping them as pets and breeding them. One day, Kira is captured by his pursuers, and Inaba and Yukia chase after the car he's trapped in. The accident that follows changes everything for the friends, as does the appearance of Kira's older brother... (Source: Storm in Heaven)",Null,TRUE,Oct  1997 to Sep  1998
198,Gravity Eyes,7.63,,manga,"[""Boys Love"", ""Erotica""]",Jan  2007 to May  2008,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/17732.jpg,"This series is a spin-off of Tsumasaki ni Kiss following the character of Kyouya. from Dangerous Pleasure  Kyouya has left hosting to go to university and work at a regular job. That is when he meets an assistant professor, Kiriya, whose ""cold eyes"" have drawn him in.  Kyouya's problems begin with his restaurant boss who he has an emotional attachment to that he doesn't know how to deal with. He turns to Kiriya, who in turn has his own past to get over.  Will Kyouya and Kiriya be able to overcome their pasts and find a future together?  Volume 1 contains the Extra:  The Flower's Name Volume 2 contains the Extra:  Love Life",Null,TRUE,Jan  2007 to May  2008
201,Kidou Keisatsu Patlabor,7.51,2467,manga,"[""Action"", ""Comedy"", ""Drama"", ""Sci-Fi""]","Mar  23, 1988 to May  11, 1994","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/194559.jpg,"In the near future, large mecha called Labors are made to assist in various reconstruction projects in major countries around the world that are being threatened by global warming. In Japan, the government has enacted Project Babylon in order to conduct land reclamation. Labors are also being pressed into police and military service aside from civilian use.  However, terrorists are now attempting to use labors to make themselves heard, as well as common criminals, thugs and guerrillas. The National Police Agency established the Special Vehicles Division, an all-labor task force to combat the potential use of labors for criminal/terrorist activities.  (Source: MU)",Null,TRUE,"Mar  23, 1988 to May  11, 1994"
202,9th Sleep,6.66,11353,manga,"[""Boys Love"", ""Fantasy""]",2004 to ?,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/5959.jpg,"The planet had died once before… On the day of Despaira, a god appeared in the sky and saved the world. His name was King Shishioh. But now with the throne of the king empty, a vicious battle between two brothers is unfolding. Who will ascend the throne?  (Source: Juné)",Null,TRUE,2004 to ?
206,Kidou Senshi Gundam 0079,7.21,5012,manga,[],1993 to  2005,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/6308.jpg,"Mobile Suit Gundam 0079 is retelling of the story remembered so well in Japan-of a war occurring on Earth's not-so-far-off future, when humanity's millions living in orbiting space colonies begin to push for their independence from the government of Earth, and new weapon called a ""Mobile suit"" becomes the deciding factor in battle....  (Source: VIZ Media)",Null,TRUE,1993 to  2005
207,"Alcohol, Shirt, and Kiss",6.93,,manga,"[""Boys Love"", ""Erotica""]",2004 to ?,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/5897.jpg,"Crushed beneath the weight of lost love, Naru hopes to mend his broken heart by drinking his nights away with fellow detective Kita. The morning after their third night of drinking… they wake up naked? The cute but rough and wicked couple has arrived! (Source: DMP)",Null,TRUE,2004 to ?
208,Naichaisou yo.,6.71,10810,manga,[],"Oct  29, 2002","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/5489.jpg,1. Sky-Blue Elegy 2. The Mer-Prince 3. Milk Robot 4. Second Hand 5. Words to Send 6. Celluloid Closet 7. Almost Crying 8. The Taste of First Love,Null,TRUE,"Oct  29, 2002"
214,Kidou Senshi Gundam: The Origin,8.52,111,manga,"[""Action"", ""Drama"", ""Sci-Fi""]","Jun  25, 2001 to Jun  26, 2014","[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/151300.jpg,"Zeon ace pilot, Commander Char Aznable, thought he could foil the Federation's plan to build a mobile suit by attacking their research base on colony Side 7. He was wrong. With a prototype already active, the besieged Federation forces strike back using their new weapon, the mobile suit Gundam, with devastating consequences. Amidst the fighting, young electronics wizard Amuro Ray is determined not to let his friends and family die in the crossfire. But what can one boy do to repel a squad of mobile suit-clad invaders?  (Source: VIZ Media)",Null,TRUE,"Jun  25, 2001 to Jun  26, 2014"
217,Boku dake no Ousama,6.64,,manga,"[""Boys Love"", ""Erotica""]","Aug  28, 2004","[""Japanese""]",https://cdn.myanimelist.net/images/manga/3/11249.jpg,"In the land of magic, a new king is being crowned. However, a mishap during the ceremonial rite causes the royal crest to be accidentally attached to a normal human, Kazuomi. To protect the crest from any villains who may be after it, Mewt, the cute and brave sorcerer, is dispatched to the human world. There, Mewt must live disguised as a girl, and as ""she"" and Kazuomi live under one roof together, the two begin to find themselves attracted to each other...   (Source: Juné)",Null,TRUE,"Aug  28, 2004"
221,Basilisk: Kouga Ninpouchou,7.5,2497,manga,"[""Action"", ""Drama"", ""Romance""]","Feb  4, 2003 to Jun  15, 2004","[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/177216.jpg,"The Kouga Manjidani and the Iga Tsubagakure ninja clans have been sworn enemies for centuries, with only the Hanzo Hattori truce maintaining a tenuous peace between the two families. But years later, when former shogun Ieyasu Tokugawa faces a dispute to determine which of his two grandsons shall succeed their father, he decides to settle the matter through a proxy war. Selected to represent the respective candidates, the Kouga and Iga send 10 of their best fighters into a deadly battle, with the winning party deciding the rightful successor. Thus, the truce is revoked and the ruthless bloodshed begins.  But not all approve the truce’s end. Gennosuke of Kouga and Oboro of Iga were to be married in hopes of ensuring lasting peace. However, unlike typical arranged marriages, they were already deeply in love. As preparations for the war ensues, Gennosuke questions his loyalties while Oboro refuses to fight.  With a unique art style, Basilisk: Kouga Ninpouchou is a compelling tale of feud and violence. Will the two clans be consumed by hatred or will love change their destinies?  [Written by MAL Rewrite]",Null,TRUE,"Feb  4, 2003 to Jun  15, 2004"
222,Le Chevalier d'Eon,7.09,6413,manga,"[""Action"", ""Mystery"", ""Supernatural""]","Jan  26, 2005 to Nov  26, 2008","[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/1068.jpg,A mysterious cult is sacrificing beautiful young women to a demonic force that has promised them the kingdom of France in return for the blood of their victims. Only one man can save Paris from chaos and terror: the Chevalier d’Eon!  (Source: Del Rey),Null,TRUE,"Jan  26, 2005 to Nov  26, 2008"
224,Camera Camera Camera,6.79,9940,manga,"[""Boys Love"", ""Comedy"", ""Slice of Life""]",2002,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/30593.jpg,"Akira Togawa is a normal teenager: he goes to an average high school, he plays video games, he's in love with his step-brother, he's harassed by lecherous photographers, picked on by mischievous little boys, insulted by possessive young women...you get the idea. When a scruffy photographer by the name of Kaoru Nakahara has a premonition of love (or so he says) and takes a campus photography job, he ends up meeting Akira and falls head over heels. Will Akira learn to love the persistent pervert, or will he cling to his beloved brother?  (Source: Juné Manga)",Null,TRUE,2002
225,Chiisana Glass no Sora,6.74,,manga,"[""Boys Love"", ""Comedy"", ""Drama"", ""Erotica""]",2000,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/2/33041.jpg,"Everyone thought Naoki was a little flamboyant, and he was used to getting teased for it. But when Yada glanced at him, he felt something he never had before! Ten deftly written short episodes explore the pathos, confusion, drama, passion and humor of coming out and finding one’s true self. Forbidden desire, hidden lust, jealousy and acceptance collide in this collection of wonderfully drawn, bittersweet short stories of teenage romance by author Yugi Yamada!  (Source: Juné Manga)",Null,TRUE,2000
228,Silent Möbius,7.09,6414,manga,"[""Action"", ""Drama"", ""Sci-Fi"", ""Supernatural""]",1991 to  2003,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/21.jpg,"In the 21st century, just when the human race needs new heroes, the Lucifer Hawks enter Earth's dimension. The members of the A.M.P., six young women with incredible powers, are set to defend the human race against these monstrous entities from another world.  (Source: VIZ Media)",Null,TRUE,1991 to  2003
229,Dragon Head,7.25,4585,manga,"[""Action"", ""Drama"", ""Horror""]","Sep  12, 1994 to Dec  13, 1999","[""Japanese""]",https://cdn.myanimelist.net/images/manga/1/196300.jpg,"Three teenagers—Teru Aoki, Nobuo Takahashi, and Ako Seto—discover that they are the lone survivors of a gruesome train accident that proved fatal to their fellow classmates and teachers. In an attempt to make their way out of the dreadful wreckage, they band together to grapple with hunger, loneliness, and the overwhelming sense of loss. However, as something sinister lurks in the shadows, the trio must fight off their worst impulses and the temptation to succumb to madness in these cruel times of despair.  [Written by MAL Rewrite]",Null,TRUE,"Sep  12, 1994 to Dec  13, 1999"
230,Chou ni Naru Hi,7.6,1956,manga,"[""Boys Love"", ""Romance""]",Jul  2003,"[""Japanese""]",https://cdn.myanimelist.net/images/manga/4/21393.jpg,"The Day I Became a Butterfly is a volume which contains six chapters, each a different story:  1) The Day I Become a Butterfly 2) You at the end (Hate ni Aru Kimi) 3) The Lonely War 4) Blue Cat Tunnel 5) Tokyo Alien Ulala 6) Planet Yours  (Source: ActiveAnime)",Null,TRUE,Jul  2003
